cons.conf.idx,cons.price.idx,contact,day_of_week,default,emp.var.rate,euribor3m,housing,loan,marital,month,nr.employed,poutcome,profession,responded,schooling,campaign1,custAge1,pastEmail1,pcontacted_pdays,pContacted_previous
-36.4,93.994,telephone,wed,unknown,1.1,4.859,no,no,married,may,5191.0,nonexistent,blue-collar,no,basic.6y,1,42.0,no,True,no
-36.1,93.444,cellular,fri,unknown,1.4,4.966,no,no,married,aug,5228.1,nonexistent,housemaid,no,other,1,56.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.958,no,no,single,jul,5228.1,nonexistent,management,no,university.degree,2,33.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.855,yes,no,married,may,5191.0,nonexistent,blue-collar,no,basic.9y,5,34.0,no,True,no
-47.1,93.075,telephone,mon,no,-1.8,1.405,yes,no,married,apr,5099.1,failure,self-employed,no,basic.4y,3,57.0,yes,True,yes
-36.4,93.994,telephone,mon,no,1.1,4.857,yes,no,married,may,5191.0,nonexistent,unemployed,no,other,2,39.0,no,True,no
-41.8,94.465,telephone,thu,no,1.4,4.8660000000000005,no,no,married,jun,5228.1,nonexistent,blue-collar,no,other,2,48.0,no,True,no
-42.0,93.2,cellular,wed,no,-0.1,4.12,yes,no,married,nov,5195.8,nonexistent,entrepreneur,no,basic.9y,1,29.0,no,True,no
-36.4,93.994,telephone,unknown,unknown,1.1,4.855,yes,no,married,may,5191.0,nonexistent,blue-collar,no,other,2,41.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.857,yes,yes,married,may,5191.0,nonexistent,technician,no,professional.course,2,35.0,no,True,no
-41.8,94.465,telephone,fri,unknown,1.4,4.967,yes,no,married,jun,5228.1,nonexistent,blue-collar,no,other,1,41.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.959,yes,no,married,jun,5228.1,nonexistent,entrepreneur,no,other,2,45.0,no,True,no
-47.1,93.075,cellular,fri,no,-1.8,1.405,no,no,married,apr,5099.1,nonexistent,blue-collar,no,professional.course,1,34.0,no,True,no
-36.1,93.444,cellular,wed,no,1.4,4.9639999999999995,yes,no,married,aug,5228.1,nonexistent,admin.,no,university.degree,3,47.0,no,True,no
-31.4,92.20100000000001,cellular,unknown,no,-2.9,0.883,yes,no,single,aug,5076.2,nonexistent,admin.,no,university.degree,1,27.0,no,True,no
-40.8,92.963,cellular,tue,no,-2.9,1.262,yes,no,single,jun,5076.2,nonexistent,admin.,yes,high.school,1,40.0,no,True,no
-36.4,93.994,telephone,unknown,unknown,1.1,4.856,yes,no,married,may,5191.0,nonexistent,services,no,other,1,45.0,no,True,no
-42.0,93.2,cellular,tue,no,-0.1,4.1530000000000005,yes,yes,single,nov,5195.8,nonexistent,admin.,no,university.degree,1,33.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.968,yes,no,married,jul,5228.1,nonexistent,technician,no,professional.course,7+,47.0,no,True,no
-42.0,93.2,cellular,unknown,no,-0.1,4.12,unknown,unknown,single,nov,5195.8,nonexistent,blue-collar,no,high.school,2,32.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.961,yes,no,single,jul,5228.1,nonexistent,blue-collar,no,basic.9y,2,26.0,no,True,no
-42.7,93.91799999999999,cellular,wed,no,1.4,4.963,no,no,married,jul,5228.1,nonexistent,technician,no,high.school,4,42.0,no,True,no
-37.5,94.199,telephone,tue,no,-1.1,0.88,no,no,single,sep,4963.6,nonexistent,student,no,other,2,33.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.266,no,no,single,may,5099.1,failure,blue-collar,no,other,2,33.0,yes,True,yes
-36.1,93.444,cellular,mon,no,1.4,4.965,yes,no,married,aug,5228.1,nonexistent,housemaid,no,other,7+,32.0,no,True,no
-40.8,92.963,cellular,tue,no,-2.9,1.252,no,no,single,jun,5076.2,nonexistent,admin.,no,university.degree,1,33.0,no,True,no
-41.8,94.465,telephone,wed,unknown,1.4,4.959,no,no,married,jun,5228.1,nonexistent,technician,no,basic.9y,1,22.0,no,True,no
-47.1,93.075,cellular,fri,no,-1.8,1.405,no,no,married,apr,5099.1,nonexistent,technician,no,professional.course,2,37.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.962,yes,no,single,aug,5228.1,nonexistent,technician,no,other,2,37.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.266,yes,no,married,may,5099.1,nonexistent,technician,no,university.degree,2,42.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,no,-1.8,1.291,no,yes,married,may,5099.1,failure,blue-collar,no,basic.9y,2,48.0,no,True,yes
-41.8,94.465,telephone,mon,no,1.4,4.865,yes,no,single,jun,5228.1,nonexistent,admin.,no,other,2,33.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.968,yes,no,married,jul,5228.1,nonexistent,blue-collar,no,basic.6y,3,42.0,no,True,no
-26.9,92.431,cellular,tue,no,-3.4,0.728,no,no,married,oct,5017.5,nonexistent,retired,yes,basic.4y,1,64.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.344,yes,no,married,may,5099.1,nonexistent,management,no,university.degree,1,40.0,no,True,no
-41.8,94.465,telephone,mon,no,1.4,4.96,yes,no,married,jun,5228.1,nonexistent,services,no,high.school,6,24.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.327,no,no,single,may,5099.1,nonexistent,technician,no,university.degree,4,36.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.9639999999999995,yes,yes,single,aug,5228.1,nonexistent,admin.,no,other,3,29.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.968,yes,no,single,jul,5228.1,nonexistent,admin.,no,other,3,36.0,no,True,no
-36.1,93.444,cellular,mon,unknown,1.4,4.965,no,no,single,aug,5228.1,nonexistent,technician,no,professional.course,1,29.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.857,no,no,single,may,5191.0,nonexistent,technician,no,high.school,1,30.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.2590000000000001,yes,no,married,may,5099.1,nonexistent,entrepreneur,yes,university.degree,2,48.0,no,True,no
-36.4,93.994,telephone,fri,unknown,1.1,4.855,no,no,married,may,5191.0,nonexistent,blue-collar,no,basic.6y,4,41.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.2990000000000002,no,no,single,may,5099.1,failure,technician,no,high.school,2,31.0,yes,True,yes
-36.4,93.994,telephone,tue,no,1.1,4.856,no,no,married,may,5191.0,nonexistent,admin.,no,other,1,34.0,no,True,no
-47.1,93.075,cellular,tue,no,-1.8,1.405,yes,no,married,apr,5099.1,failure,retired,no,basic.4y,1,64.0,yes,True,yes
-42.7,93.91799999999999,cellular,thu,unknown,1.4,4.958,yes,no,married,jul,5228.1,nonexistent,unemployed,no,basic.4y,3,48.0,no,True,no
-42.0,93.2,cellular,fri,no,-0.1,4.021,no,no,married,nov,5195.8,failure,admin.,no,university.degree,2,40.0,yes,True,yes
-41.8,94.465,telephone,wed,unknown,1.4,4.962,yes,no,married,jun,5228.1,nonexistent,blue-collar,no,other,1,42.0,no,True,no
-42.0,93.2,cellular,mon,no,-0.1,4.191,yes,no,married,nov,5195.8,nonexistent,entrepreneur,no,basic.9y,2,42.0,no,True,no
-42.7,93.91799999999999,telephone,mon,no,1.4,4.96,yes,no,single,jul,5228.1,nonexistent,student,no,other,7+,22.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.855,yes,no,single,may,5191.0,nonexistent,services,no,other,4,27.0,no,True,no
-42.0,93.2,cellular,thu,no,-0.1,4.0760000000000005,no,no,married,nov,5195.8,nonexistent,self-employed,no,other,2,29.0,no,True,no
-41.8,94.465,telephone,unknown,no,1.4,4.959,no,no,married,jun,5228.1,nonexistent,housemaid,no,university.degree,4,39.0,no,True,no
-31.4,92.20100000000001,cellular,mon,no,-2.9,0.861,no,no,single,aug,5076.2,nonexistent,admin.,yes,university.degree,1,25.0,no,True,no
-41.8,94.465,telephone,unknown,unknown,1.4,4.967,yes,no,single,jun,5228.1,nonexistent,technician,no,professional.course,5,38.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.856,yes,yes,married,may,5191.0,nonexistent,management,no,high.school,7+,39.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.96,no,yes,single,jul,5228.1,nonexistent,admin.,no,high.school,3,30.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.264,no,no,married,may,5099.1,nonexistent,retired,no,basic.9y,1,61.0,no,True,no
-41.8,94.465,telephone,fri,no,1.4,4.959,no,no,single,jun,5228.1,nonexistent,entrepreneur,no,high.school,4,40.0,no,True,no
-47.1,93.075,cellular,thu,unknown,-1.8,1.41,yes,no,divorced,apr,5099.1,failure,technician,no,professional.course,3,44.0,no,True,yes
-41.8,94.465,telephone,thu,no,1.4,4.8660000000000005,no,no,single,jun,5228.1,nonexistent,entrepreneur,yes,basic.6y,2,33.0,no,True,no
-47.1,93.075,cellular,fri,no,-1.8,1.4,no,no,married,apr,5099.1,nonexistent,admin.,no,high.school,2,36.0,no,True,no
-36.1,93.444,cellular,mon,unknown,1.4,4.97,yes,no,married,aug,5228.1,nonexistent,housemaid,no,basic.4y,2,42.0,no,True,no
-31.4,92.20100000000001,cellular,thu,no,-2.9,0.873,yes,yes,single,aug,5076.2,success,technician,no,university.degree,2,37.0,yes,False,yes
-34.8,93.369,cellular,tue,no,-1.8,0.655,unknown,unknown,married,mar,5008.7,nonexistent,admin.,yes,university.degree,1,31.0,no,True,no
-47.1,93.075,cellular,thu,no,-1.8,1.41,yes,no,single,apr,5099.1,nonexistent,admin.,no,other,2,36.0,no,True,no
-36.4,93.994,telephone,tue,unknown,1.1,4.856,yes,no,married,may,5191.0,nonexistent,blue-collar,no,basic.6y,1,46.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.8580000000000005,no,no,single,may,5191.0,nonexistent,services,no,other,1,33.0,no,True,no
-36.1,93.444,cellular,tue,unknown,1.4,4.966,no,yes,single,aug,5228.1,nonexistent,technician,no,other,3,33.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.281,yes,no,single,may,5099.1,nonexistent,technician,no,professional.course,1,28.0,no,True,no
-42.7,93.91799999999999,cellular,mon,unknown,1.4,4.96,no,no,married,jul,5228.1,nonexistent,admin.,no,other,3,49.0,no,True,no
-34.8,93.369,cellular,tue,no,-1.8,0.655,no,no,married,mar,5008.7,nonexistent,blue-collar,yes,high.school,1,30.0,no,True,no
-30.1,92.649,cellular,unknown,no,-3.4,0.715,no,yes,single,nov,5017.5,failure,admin.,no,high.school,2,35.0,yes,False,yes
-36.4,93.994,telephone,thu,no,1.1,4.855,yes,no,married,may,5191.0,nonexistent,blue-collar,no,other,3,47.0,no,True,no
-39.8,94.055,cellular,wed,no,-1.7,0.767,yes,no,single,jun,4991.6,success,unknown,yes,university.degree,4,27.0,yes,False,yes
-46.2,92.89299999999999,cellular,unknown,no,-1.8,1.327,no,no,single,may,5099.1,nonexistent,admin.,no,university.degree,2,33.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.864,no,no,divorced,may,5191.0,nonexistent,services,no,other,2,38.0,no,True,no
-41.8,94.465,telephone,mon,no,1.4,4.961,no,yes,single,jun,5228.1,nonexistent,services,no,high.school,1,26.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.857,no,no,married,may,5191.0,nonexistent,technician,no,other,2,40.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,no,-1.8,1.291,yes,no,single,may,5099.1,nonexistent,services,yes,other,2,38.0,no,True,no
-40.3,94.215,cellular,tue,no,-1.7,0.797,yes,no,divorced,jul,4991.6,success,housemaid,yes,other,2,45.0,yes,False,yes
-46.2,92.89299999999999,cellular,fri,unknown,-1.8,1.3130000000000002,no,no,divorced,may,5099.1,nonexistent,technician,yes,other,1,45.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.856,yes,no,married,may,5191.0,nonexistent,technician,no,high.school,1,53.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.963,yes,no,married,aug,5228.1,nonexistent,retired,no,basic.4y,3,42.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.961,yes,no,single,jul,5228.1,nonexistent,entrepreneur,no,high.school,5,33.0,no,True,no
-29.8,92.37899999999999,cellular,mon,no,-3.4,0.7709999999999999,yes,yes,married,sep,5017.5,nonexistent,unemployed,no,other,1,46.0,no,True,no
-36.4,93.994,telephone,thu,no,1.1,4.86,yes,no,single,may,5191.0,nonexistent,technician,no,other,1,28.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.334,no,yes,divorced,may,5099.1,failure,services,no,high.school,5,50.0,yes,True,yes
-36.4,93.994,telephone,fri,no,1.1,4.864,no,yes,married,may,5191.0,nonexistent,entrepreneur,no,high.school,3,39.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.958,no,yes,married,jun,5228.1,nonexistent,technician,no,basic.9y,1,52.0,no,True,no
-42.0,93.2,cellular,thu,no,-0.1,4.0760000000000005,no,no,single,nov,5195.8,nonexistent,admin.,no,high.school,2,32.0,no,True,no
-36.1,93.444,cellular,fri,unknown,1.4,4.9639999999999995,yes,yes,married,aug,5228.1,nonexistent,blue-collar,no,other,2,58.0,no,True,no
-40.8,92.963,cellular,fri,no,-2.9,1.268,yes,no,single,jun,5076.2,nonexistent,admin.,no,university.degree,2,32.0,no,True,no
-41.8,94.465,telephone,fri,no,1.4,4.967,no,yes,married,jun,5228.1,nonexistent,admin.,no,university.degree,2,42.0,no,True,no
-42.7,93.91799999999999,cellular,fri,no,1.4,4.962,yes,no,married,jul,5228.1,nonexistent,technician,no,university.degree,1,50.0,no,True,no
-36.1,93.444,cellular,wed,no,1.4,4.965,yes,no,married,aug,5228.1,nonexistent,technician,no,university.degree,1,54.0,no,True,no
-41.8,94.465,telephone,thu,no,1.4,4.8660000000000005,yes,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.4y,1,49.0,no,True,no
-47.1,93.075,telephone,mon,no,-1.8,1.405,yes,yes,married,apr,5099.1,nonexistent,retired,no,other,5,42.0,no,True,no
-34.6,93.749,cellular,tue,no,-1.8,0.638,no,no,single,apr,5008.7,failure,technician,no,professional.course,3,27.0,yes,True,yes
-36.4,93.994,telephone,thu,no,1.1,4.855,no,yes,married,may,5191.0,nonexistent,blue-collar,no,basic.4y,2,42.0,no,True,no
-36.4,93.994,telephone,tue,unknown,1.1,4.856,no,no,married,may,5191.0,nonexistent,unemployed,no,basic.9y,1,51.0,no,True,no
-34.8,93.369,cellular,mon,no,-1.8,0.639,yes,no,married,mar,5008.7,nonexistent,unemployed,yes,basic.9y,2,59.0,no,True,no
-49.5,94.601,cellular,unknown,no,-1.1,1.032,yes,no,married,oct,4963.6,success,unemployed,yes,high.school,1,42.0,yes,False,yes
-36.4,93.994,telephone,fri,no,1.1,4.857,yes,no,married,may,5191.0,nonexistent,blue-collar,no,other,1,27.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.291,yes,yes,married,may,5099.1,failure,blue-collar,no,other,4,48.0,yes,True,yes
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.3130000000000002,no,yes,married,may,5099.1,nonexistent,blue-collar,no,basic.4y,1,37.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.281,yes,no,married,may,5099.1,failure,blue-collar,no,basic.6y,1,33.0,yes,True,yes
-41.8,94.465,telephone,mon,unknown,1.4,4.947,yes,no,married,jun,5228.1,nonexistent,retired,no,basic.4y,1,58.0,no,True,no
-29.8,92.37899999999999,cellular,fri,no,-3.4,0.8029999999999999,yes,no,single,sep,5017.5,nonexistent,student,yes,other,1,18.0,no,True,no
-47.1,93.075,cellular,mon,no,-1.8,1.405,no,no,divorced,apr,5099.1,nonexistent,services,no,other,2,31.0,no,True,no
-30.1,92.649,cellular,mon,no,-3.4,0.7140000000000001,yes,no,married,nov,5017.5,nonexistent,blue-collar,no,basic.9y,1,50.0,no,True,no
-42.0,93.2,cellular,tue,no,-0.1,4.1530000000000005,yes,no,single,nov,5195.8,nonexistent,self-employed,no,other,4,33.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.864,no,yes,single,jun,5228.1,nonexistent,services,no,high.school,2,33.0,no,True,no
-42.0,93.2,telephone,wed,no,-0.1,4.12,yes,no,married,nov,5195.8,nonexistent,services,no,other,2,42.0,no,True,no
-42.7,93.91799999999999,cellular,thu,unknown,1.4,4.962,no,no,married,jul,5228.1,nonexistent,blue-collar,no,basic.9y,1,49.0,no,True,no
-46.2,92.89299999999999,cellular,wed,unknown,-1.8,1.334,no,no,married,may,5099.1,failure,blue-collar,no,basic.9y,2,31.0,yes,True,yes
-36.4,93.994,telephone,mon,no,1.1,4.857,yes,no,married,may,5191.0,nonexistent,technician,no,professional.course,2,39.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.291,yes,yes,single,may,5099.1,nonexistent,student,no,university.degree,3,25.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.334,no,no,married,may,5099.1,failure,self-employed,no,basic.9y,4,38.0,yes,True,yes
-36.4,93.994,telephone,thu,no,1.1,4.855,no,no,married,may,5191.0,nonexistent,blue-collar,no,basic.6y,1,39.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,no,-1.8,1.327,yes,no,married,may,5099.1,nonexistent,blue-collar,no,basic.9y,2,33.0,no,True,no
-26.9,92.431,cellular,wed,no,-3.4,0.735,no,no,married,oct,5017.5,nonexistent,admin.,yes,university.degree,1,36.0,no,True,no
-41.8,94.465,telephone,mon,no,1.4,4.865,yes,no,married,jun,5228.1,nonexistent,admin.,no,university.degree,1,42.0,no,True,no
-36.1,93.444,cellular,mon,no,1.4,4.965,yes,no,married,aug,5228.1,nonexistent,blue-collar,no,basic.9y,3,46.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.864,no,yes,married,may,5191.0,nonexistent,admin.,no,other,1,42.0,no,True,no
-36.4,93.994,telephone,wed,unknown,1.1,4.8580000000000005,yes,no,single,may,5191.0,nonexistent,admin.,no,high.school,2,27.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.96,no,yes,married,jul,5228.1,nonexistent,blue-collar,no,basic.9y,2,28.0,no,True,no
-36.1,93.444,cellular,wed,no,1.4,4.9639999999999995,yes,no,divorced,aug,5228.1,nonexistent,technician,no,professional.course,4,41.0,no,True,no
-42.7,93.91799999999999,cellular,fri,no,1.4,4.963,yes,yes,married,jul,5228.1,nonexistent,management,no,university.degree,1,35.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.966,no,no,married,aug,5228.1,nonexistent,technician,no,other,1,32.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.334,yes,no,married,may,5099.1,nonexistent,entrepreneur,no,other,1,41.0,no,True,no
-36.1,93.444,cellular,unknown,no,1.4,4.963,yes,no,single,aug,5228.1,nonexistent,technician,no,other,2,33.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.334,yes,no,married,may,5099.1,nonexistent,blue-collar,no,other,1,35.0,no,True,no
-42.7,93.91799999999999,cellular,fri,no,1.4,4.963,unknown,unknown,single,jul,5228.1,nonexistent,student,no,basic.4y,1,33.0,no,True,no
-42.7,93.91799999999999,cellular,wed,no,1.4,4.957,yes,no,married,jul,5228.1,nonexistent,blue-collar,no,other,2,42.0,no,True,no
-42.0,93.2,cellular,unknown,unknown,-0.1,4.0760000000000005,no,no,married,nov,5195.8,nonexistent,unemployed,no,basic.4y,6,29.0,no,True,no
-40.8,92.963,cellular,tue,no,-2.9,1.286,no,no,married,jun,5076.2,nonexistent,services,yes,high.school,4,49.0,no,True,no
-41.8,94.465,telephone,tue,unknown,1.4,4.961,yes,no,married,jun,5228.1,nonexistent,management,no,high.school,1,50.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.3130000000000002,no,yes,married,may,5099.1,nonexistent,admin.,no,high.school,2,42.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.9639999999999995,yes,no,married,aug,5228.1,nonexistent,admin.,no,professional.course,1,36.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.354,yes,no,single,may,5099.1,nonexistent,technician,no,other,6,27.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,unknown,-1.8,1.344,yes,no,married,may,5099.1,nonexistent,blue-collar,no,other,5,36.0,no,True,no
-29.8,92.37899999999999,cellular,mon,no,-3.4,0.797,yes,no,single,sep,5017.5,nonexistent,self-employed,no,university.degree,1,25.0,no,True,no
-42.0,93.2,cellular,mon,unknown,-0.1,4.191,yes,no,married,nov,5195.8,nonexistent,management,no,basic.6y,4,42.0,no,True,no
-47.1,93.075,cellular,mon,no,-1.8,1.405,yes,no,single,apr,5099.1,nonexistent,self-employed,no,university.degree,1,29.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.857,no,no,married,may,5191.0,nonexistent,technician,no,university.degree,4,29.0,no,True,no
-36.4,93.994,telephone,tue,unknown,1.1,4.856,yes,no,married,may,5191.0,nonexistent,technician,no,professional.course,1,38.0,no,True,no
-42.0,93.2,cellular,mon,no,-0.1,4.191,no,no,divorced,nov,5195.8,nonexistent,retired,no,professional.course,1,54.0,no,True,no
-36.4,93.994,telephone,unknown,no,1.1,4.8580000000000005,no,no,married,may,5191.0,nonexistent,admin.,no,university.degree,1,34.0,no,True,no
-41.8,94.465,telephone,tue,unknown,1.4,4.961,no,no,married,jun,5228.1,nonexistent,admin.,no,high.school,5,40.0,no,True,no
-46.2,92.89299999999999,cellular,thu,unknown,-1.8,1.327,yes,no,divorced,may,5099.1,nonexistent,blue-collar,no,basic.6y,1,45.0,no,True,no
-42.0,93.2,cellular,tue,no,-0.1,4.1530000000000005,no,no,married,nov,5195.8,nonexistent,entrepreneur,no,university.degree,3,42.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.859,yes,no,divorced,may,5191.0,nonexistent,admin.,no,other,1,50.0,no,True,no
-42.0,93.2,cellular,tue,no,-0.1,4.1530000000000005,yes,no,single,nov,5195.8,failure,entrepreneur,no,university.degree,1,33.0,yes,True,yes
-29.8,92.37899999999999,cellular,mon,no,-3.4,0.797,no,no,married,sep,5017.5,nonexistent,blue-collar,no,professional.course,2,42.0,no,True,no
-36.4,93.994,telephone,wed,unknown,1.1,4.8580000000000005,no,no,married,may,5191.0,nonexistent,blue-collar,no,basic.4y,7+,42.0,no,True,no
-36.1,93.444,cellular,unknown,no,1.4,4.967,no,no,single,aug,5228.1,nonexistent,technician,no,other,1,32.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.859,no,no,married,may,5191.0,nonexistent,blue-collar,no,other,7+,28.0,no,True,no
-36.4,93.994,telephone,thu,no,1.1,4.855,yes,yes,married,may,5191.0,nonexistent,blue-collar,no,professional.course,1,37.0,no,True,no
-36.4,93.994,telephone,fri,unknown,1.1,4.864,unknown,unknown,single,may,5191.0,nonexistent,admin.,no,other,2,33.0,no,True,no
-36.4,93.994,telephone,unknown,no,1.1,4.856,no,no,divorced,may,5191.0,nonexistent,admin.,no,high.school,4,45.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.864,yes,yes,single,may,5191.0,nonexistent,blue-collar,no,basic.9y,2,33.0,no,True,no
